country_name,continent,sub_continent,year,cantidad,promedio_edad
South Korea,Asia,Eastern Asia,2013,445,33.9596
South Korea,Asia,Eastern Asia,2014,460,34.8565
South Korea,Asia,Eastern Asia,2015,661,38.4584
South Korea,Asia,Eastern Asia,2016,505,37.5228
Spain,Europe,Southern Europe,2005,825,36.3030
Spain,Europe,Southern Europe,2006,869,36.4511
Spain,Europe,Southern Europe,2007,944,36.0371
Spain,Europe,Southern Europe,2008,936,37.6100
Spain,Europe,Southern Europe,2009,1092,36.5183
Spain,Europe,Southern Europe,2010,1170,36.1632
Spain,Europe,Southern Europe,2011,1508,35.5763
Spain,Europe,Southern Europe,2012,2989,34.7126
Spain,Europe,Southern Europe,2013,5737,34.1482
Spain,Europe,Southern Europe,2014,6262,34.3084
Spain,Europe,Southern Europe,2015,6313,34.5440
Spain,Europe,Southern Europe,2016,4458,35.6561
Sri Lanka,Asia,Southern Asia,2006,1,26.0000
Sri Lanka,Asia,Southern Asia,2008,10,33.5000
Sri Lanka,Asia,Southern Asia,2009,4,36.7500
Sri Lanka,Asia,Southern Asia,2010,6,26.6667
Sri Lanka,Asia,Southern Asia,2011,3,35.0000
Sri Lanka,Asia,Southern Asia,2012,8,23.2500
Sri Lanka,Asia,Southern Asia,2013,5,25.4000
Sri Lanka,Asia,Southern Asia,2014,9,26.2222
Sri Lanka,Asia,Southern Asia,2015,7,26.1429
Sri Lanka,Asia,Southern Asia,2016,10,28.9000
Suriname,Americas,South America,2009,4,23.5000
Suriname,Americas,South America,2010,1,60.0000
Suriname,Americas,South America,2015,5,28.6000
Suriname,Americas,South America,2016,4,27.5000
Swaziland,Africa,Southern Africa,2011,1,39.0000
Sweden,Europe,Northern Europe,2005,95,34.9368
Sweden,Europe,Northern Europe,2006,82,37.9024
Sweden,Europe,Northern Europe,2007,83,40.5783
Sweden,Europe,Northern Europe,2008,82,35.7073
Sweden,Europe,Northern Europe,2009,73,38.6301
Sweden,Europe,Northern Europe,2010,68,41.3088
Sweden,Europe,Northern Europe,2011,80,40.6500
Sweden,Europe,Northern Europe,2012,111,39.2973
Sweden,Europe,Northern Europe,2013,94,40.6064
Sweden,Europe,Northern Europe,2014,81,39.8519
Sweden,Europe,Northern Europe,2015,84,41.7976
Sweden,Europe,Northern Europe,2016,65,40.0154
Switzerland,Europe,Western Europe,2005,104,35.3846
Switzerland,Europe,Western Europe,2006,94,38.1277
Switzerland,Europe,Western Europe,2007,113,37.3540
Switzerland,Europe,Western Europe,2008,128,35.2813
Switzerland,Europe,Western Europe,2009,138,35.3188
Switzerland,Europe,Western Europe,2010,98,37.8571
Switzerland,Europe,Western Europe,2011,146,35.8014
Switzerland,Europe,Western Europe,2012,148,37.4797
Switzerland,Europe,Western Europe,2013,145,35.0207
Switzerland,Europe,Western Europe,2014,142,37.0915
Switzerland,Europe,Western Europe,2015,146,35.9726
Switzerland,Europe,Western Europe,2016,119,36.5966
Syrian Arab Republic,Asia,Western Asia,2005,28,31.7500
Syrian Arab Republic,Asia,Western Asia,2006,28,36.1429
Syrian Arab Republic,Asia,Western Asia,2007,34,32.9706
Syrian Arab Republic,Asia,Western Asia,2008,22,33.6364
Syrian Arab Republic,Asia,Western Asia,2009,30,31.1667
Syrian Arab Republic,Asia,Western Asia,2010,16,29.5000
Syrian Arab Republic,Asia,Western Asia,2011,19,31.8421
Syrian Arab Republic,Asia,Western Asia,2012,42,29.5714
Syrian Arab Republic,Asia,Western Asia,2013,42,32.0000
Syrian Arab Republic,Asia,Western Asia,2014,44,38.8182
Syrian Arab Republic,Asia,Western Asia,2015,77,33.4156
Syrian Arab Republic,Asia,Western Asia,2016,137,28.4380
Taiwan,Asia,Western Asia,2005,36,32.3333
Taiwan,Asia,Western Asia,2006,58,30.8966
Taiwan,Asia,Western Asia,2007,71,34.4789
Taiwan,Asia,Western Asia,2008,66,34.2727
Taiwan,Asia,Western Asia,2009,65,35.5231
Taiwan,Asia,Western Asia,2010,60,37.0833
Taiwan,Asia,Western Asia,2011,60,37.3500
Taiwan,Asia,Western Asia,2012,74,36.1351
Taiwan,Asia,Western Asia,2013,71,36.5070
Taiwan,Asia,Western Asia,2014,83,37.6506
Taiwan,Asia,Western Asia,2015,75,35.6667
Taiwan,Asia,Western Asia,2016,61,32.5902
Tanzania,Asia,Western Asia,2005,3,36.6667
Tanzania,Asia,Western Asia,2006,1,44.0000
Tanzania,Asia,Western Asia,2008,1,46.0000
Tanzania,Asia,Western Asia,2011,1,27.0000
Tanzania,Asia,Western Asia,2013,20,33.0500
Tanzania,Asia,Western Asia,2014,1,30.0000
Thailand,Asia,South-Eastern Asia,2005,11,34.1818
Thailand,Asia,South-Eastern Asia,2006,11,35.0000
Thailand,Asia,South-Eastern Asia,2007,7,39.1429
Thailand,Asia,South-Eastern Asia,2008,19,32.3684
Thailand,Asia,South-Eastern Asia,2009,14,27.8571
Thailand,Asia,South-Eastern Asia,2010,19,30.6316
Thailand,Asia,South-Eastern Asia,2011,15,30.2667
Thailand,Asia,South-Eastern Asia,2012,16,37.6875
Thailand,Asia,South-Eastern Asia,2013,28,37.1071
Thailand,Asia,South-Eastern Asia,2014,21,41.7143
Thailand,Asia,South-Eastern Asia,2015,27,39.5185
Thailand,Asia,South-Eastern Asia,2016,36,37.8333
Togo,Africa,Western Africa,2005,1,33.0000
Togo,Africa,Western Africa,2006,1,34.0000
Togo,Africa,Western Africa,2013,1,26.0000
Togo,Africa,Western Africa,2015,2,30.0000
Togo,Africa,Western Africa,2016,1,30.0000
Tonga,Oceania,Polynesia,2005,1,50.0000
Tonga,Oceania,Polynesia,2008,1,22.0000
Tonga,Oceania,Polynesia,2009,1,23.0000
Tonga,Oceania,Polynesia,2013,1,44.0000
Tonga,Oceania,Polynesia,2014,1,45.0000
Trinidad and Tobago,Americas,Caribbean,2005,4,47.2500
Trinidad and Tobago,Americas,Caribbean,2006,9,28.6667
Trinidad and Tobago,Americas,Caribbean,2007,14,31.0714
Trinidad and Tobago,Americas,Caribbean,2008,13,40.6154
Trinidad and Tobago,Americas,Caribbean,2009,4,34.2500
Trinidad and Tobago,Americas,Caribbean,2010,7,49.2857
Trinidad and Tobago,Americas,Caribbean,2011,3,47.6667
Trinidad and Tobago,Americas,Caribbean,2012,5,41.6000
Trinidad and Tobago,Americas,Caribbean,2013,3,25.6667
Trinidad and Tobago,Americas,Caribbean,2014,7,38.5714
Trinidad and Tobago,Americas,Caribbean,2015,5,21.0000
Trinidad and Tobago,Americas,Caribbean,2016,3,19.3333
Tunisia,Africa,Northern Africa,2005,1,32.0000
Tunisia,Africa,Northern Africa,2006,2,34.0000
Tunisia,Africa,Northern Africa,2007,2,33.0000
Tunisia,Africa,Northern Africa,2008,5,33.0000
Tunisia,Africa,Northern Africa,2009,4,35.7500
Tunisia,Africa,Northern Africa,2010,3,35.6667
Tunisia,Africa,Northern Africa,2011,2,32.5000
Tunisia,Africa,Northern Africa,2012,5,37.4000
Tunisia,Africa,Northern Africa,2013,5,30.4000
Tunisia,Africa,Northern Africa,2014,2,34.0000
Tunisia,Africa,Northern Africa,2015,10,29.5000
Tunisia,Africa,Northern Africa,2016,12,31.5833
Turkey,Asia,Western Asia,2005,54,28.3333
Turkey,Asia,Western Asia,2006,70,31.0571
Turkey,Asia,Western Asia,2007,71,28.2254
Turkey,Asia,Western Asia,2008,74,31.3108
Turkey,Asia,Western Asia,2009,66,32.6212
Turkey,Asia,Western Asia,2010,74,29.4595
Turkey,Asia,Western Asia,2011,87,29.0345
Turkey,Asia,Western Asia,2012,129,31.8915
Turkey,Asia,Western Asia,2013,90,31.0000
Turkey,Asia,Western Asia,2014,100,30.6000
Turkey,Asia,Western Asia,2015,148,32.1216
Turkey,Asia,Western Asia,2016,127,29.9606
Turks and Caicos Islands,Americas,Caribbean,2009,4,25.7500
Turks and Caicos Islands,Americas,Caribbean,2011,4,27.7500
Uganda,Africa,Eastern Africa,2011,1,88.0000
Uganda,Africa,Eastern Africa,2013,1,90.0000
Uganda,Africa,Eastern Africa,2015,1,48.0000
Ukraine,Europe,Eastern Europe,2005,30,33.2333
Ukraine,Europe,Eastern Europe,2006,31,33.6452
Ukraine,Europe,Eastern Europe,2007,33,31.3030
Ukraine,Europe,Eastern Europe,2008,41,31.8049
Ukraine,Europe,Eastern Europe,2009,34,33.4412
Ukraine,Europe,Eastern Europe,2010,41,32.2195
Ukraine,Europe,Eastern Europe,2011,56,31.5179
Ukraine,Europe,Eastern Europe,2012,75,33.5200
Ukraine,Europe,Eastern Europe,2013,54,32.4630
Ukraine,Europe,Eastern Europe,2014,65,30.2615
Ukraine,Europe,Eastern Europe,2015,91,31.3077
Ukraine,Europe,Eastern Europe,2016,103,32.2233
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2005,227,34.5066
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2006,192,37.9792
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2007,228,35.2456
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2008,255,36.5451
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2009,284,35.2042
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2010,269,35.2082
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2011,236,35.1144
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2012,281,33.9893
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2013,279,33.6703
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2014,280,34.1071
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2015,248,35.7460
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2016,55,34.5455
United States of America,Americas,Northern America,2005,1984,29.4199
United States of America,Americas,Northern America,2006,1926,30.9418
United States of America,Americas,Northern America,2007,2041,30.6595
United States of America,Americas,Northern America,2008,2377,30.2427
United States of America,Americas,Northern America,2009,2615,28.8623
United States of America,Americas,Northern America,2010,3287,29.0742
United States of America,Americas,Northern America,2011,3425,29.3784
United States of America,Americas,Northern America,2012,3976,30.4464
United States of America,Americas,Northern America,2013,3749,29.9571
United States of America,Americas,Northern America,2014,3796,28.7566
United States of America,Americas,Northern America,2015,3413,29.4621
United States of America,Americas,Northern America,2016,2673,28.7636
Uruguay,Americas,South America,2005,1077,30.1476
Uruguay,Americas,South America,2006,1099,30.3003
Uruguay,Americas,South America,2007,1275,30.8486
Uruguay,Americas,South America,2008,1271,30.6098
Uruguay,Americas,South America,2009,1171,31.8437
Uruguay,Americas,South America,2010,1190,31.7420
Uruguay,Americas,South America,2011,1075,31.8586
Uruguay,Americas,South America,2012,1186,32.5438
Uruguay,Americas,South America,2013,956,32.6872
Uruguay,Americas,South America,2014,957,33.3323
Uruguay,Americas,South America,2015,1072,33.6222
Uruguay,Americas,South America,2016,858,33.8380
Uzbekistan,Asia,Central Asia,2005,2,39.5000
Uzbekistan,Asia,Central Asia,2006,4,31.0000
Uzbekistan,Asia,Central Asia,2007,1,30.0000
Uzbekistan,Asia,Central Asia,2008,2,33.0000
Uzbekistan,Asia,Central Asia,2010,1,29.0000
Uzbekistan,Asia,Central Asia,2011,2,43.0000
Uzbekistan,Asia,Central Asia,2012,4,36.0000
Uzbekistan,Asia,Central Asia,2013,2,31.0000
Uzbekistan,Asia,Central Asia,2014,1,44.0000
Uzbekistan,Asia,Central Asia,2015,1,21.0000
Uzbekistan,Asia,Central Asia,2016,4,34.5000
Venezuela,Americas,South America,2005,567,30.8201
Venezuela,Americas,South America,2006,618,31.4773
Venezuela,Americas,South America,2007,773,30.7503
Venezuela,Americas,South America,2008,819,31.2442
Venezuela,Americas,South America,2009,1013,30.9260
Venezuela,Americas,South America,2010,1091,31.8717
Venezuela,Americas,South America,2011,1453,31.4370
Venezuela,Americas,South America,2012,1760,31.8983
Venezuela,Americas,South America,2013,2015,31.0968
Venezuela,Americas,South America,2014,3557,30.6458
Venezuela,Americas,South America,2015,9730,30.1084
Venezuela,Americas,South America,2016,26623,29.8724
Viet Nam,Asia,South-Eastern Asia,2005,1,5.0000
Viet Nam,Asia,South-Eastern Asia,2006,3,18.6667
Viet Nam,Asia,South-Eastern Asia,2012,3,39.3333
Viet Nam,Asia,South-Eastern Asia,2013,3,34.3333
Viet Nam,Asia,South-Eastern Asia,2014,12,31.0000
Viet Nam,Asia,South-Eastern Asia,2015,13,31.0000
Viet Nam,Asia,South-Eastern Asia,2016,4,36.0000
Yemen,Asia,Western Asia,2009,1,42.0000
Yemen,Asia,Western Asia,2014,1,45.0000
Yemen,Asia,Western Asia,2015,1,28.0000
Zambia,Africa,Eastern Africa,2011,1,28.0000
Zambia,Africa,Eastern Africa,2013,2,37.5000
Zambia,Africa,Eastern Africa,2014,1,40.0000
Zimbabwe,Africa,Eastern Africa,2008,2,65.5000
Zimbabwe,Africa,Eastern Africa,2009,2,66.5000
Zimbabwe,Africa,Eastern Africa,2014,1,28.0000
Zimbabwe,Africa,Eastern Africa,2015,1,29.0000
